"Rel_Abundance"	"variable"	"value"
"317"	"UW_MP_SELEN1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"318"	"UW_TS_BUL1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"319"	"UW_TS_PREV1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"320"	"MS_ACET1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"321"	"MS_COR4"	"AI_DMB5_1SRT_Day06_PacBio"	0
"322"	"MS_COR5"	"AI_DMB5_1SRT_Day06_PacBio"	0
"323"	"MS_LAC1_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0.304992225
"324"	"MS_LAC2_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0
"325"	"MS_LAC3_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0.118899888
"326"	"MS_LAC5_1"	"AI_DMB5_1SRT_Day06_PacBio"	1.207840425
"327"	"MS_LCO2"	"AI_DMB5_1SRT_Day06_PacBio"	0
"328"	"UW_DM_ACET1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.055760529
"329"	"UW_DM_ATO2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"330"	"UW_DM_BIF1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"331"	"UW_DM_CLOS2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"332"	"UW_DM_LAC2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.051628479
"333"	"UW_DM_LAC3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.065045688
"334"	"UW_DM_LENLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"335"	"UW_DM_LIGLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"336"	"UW_MP_ACT1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"337"	"UW_MP_ATO3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"338"	"UW_MP_ATO6_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"339"	"UW_MP_BACTE2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"340"	"UW_MP_BACTE5_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"341"	"UW_MP_BIF12_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"342"	"UW_MP_BIF14_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"343"	"UW_MP_BIF16_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"344"	"UW_MP_BIF5_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"345"	"UW_MP_BIF8_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"346"	"UW_MP_BURK4_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"347"	"UW_MP_ENTER1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"348"	"UW_MP_LCO2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"349"	"UW_MP_MEG1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"350"	"UW_MP_MEG3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"351"	"UW_MP_OSCL3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"352"	"UW_MP_STREP1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"353"	"UW_TS_ACET6_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"354"	"UW_TS_LACCAS2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"355"	"UW_TS_LACPLAN1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"356"	"UW_TS_PED3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"357"	"UW_TS_PREV2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.019270418
"358"	"UW_DM_ACUT4_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"359"	"UW_MP_BACIL6_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"360"	"UW_MP_BIF4_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"361"	"UW_MP_LAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.052656743
"362"	"UW_MP_LIQLAC2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"363"	"UW_TS_BAC2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"364"	"UW_TS_CLOS1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"365"	"UW_DM_ATO1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"366"	"UW_DM_SCHLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"367"	"UW_MP_ACT2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"368"	"UW_MP_BURK1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"369"	"UW_MP_ENTER2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"370"	"UW_MP_PREV4_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"371"	"UW_TS_LAC6_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.049896436
"372"	"MS_COR2_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0
"373"	"MS_COR3_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0
"374"	"MS_LAC4_2018_genome"	"AI_DMB5_1SRT_Day06_PacBio"	0
"375"	"UW_DM_ACUT1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"376"	"UW_DM_ACUT3_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"377"	"UW_MP_BACIL8_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"378"	"UW_MP_BIF11_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"379"	"UW_MP_BIF18_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"380"	"UW_MP_BIF19_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"381"	"UW_MP_BIF7_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"382"	"UW_MP_BIF9_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.029297681
"383"	"UW_MP_BUL1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"384"	"UW_MP_BUL2_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"385"	"UW_MP_ENTER4_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.02031404
"386"	"UW_MP_PREV8_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"387"	"UW_MP_SCHLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"388"	"UW_MP_SPOR1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"389"	"UW_TS_ACET5_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"390"	"UW_TS_BAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"391"	"UW_TS_LAC5_1"	"AI_DMB5_1SRT_Day06_PacBio"	0.098425099
"392"	"UW_TS_LEVLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	0
"393"	"UW_TS_LIMLAC1_1"	"AI_DMB5_1SRT_Day06_PacBio"	1.400739075
"394"	"UW_DM_LIMLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	1.10899415
"395"	"UW_MP_ATO5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"396"	"UW_MP_BIF15_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"397"	"UW_TS_LAC2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.24860753
"398"	"UW_TS_LACCAS1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.38775231
"399"	"UW_TS_PED1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"400"	"UW_TS_PED2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"401"	"UW_MP_BIF3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.005582721
"402"	"UW_TS_ACET3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"403"	"UW_TS_LAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"404"	"UW_TS_LAC3_1"	"AI_DMB5_3SRT_Day18_Illumina"	4.89627645
"405"	"UW_MP_BIF2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.30569355
"406"	"UW_MP_LEUC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	1.0501736
"407"	"UW_DM_LIMLAC2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.281859845
"408"	"UW_MP_BIF10_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.161019265
"409"	"UW_MP_LIQLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.124939755
"410"	"UW_TS_ATO2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"411"	"UW_TS_ATO3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"412"	"UW_TS_COMLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"413"	"UW_TS_FURLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"414"	"MS_EUB1_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0
"415"	"UW_DM_MEG1_1"	"AI_DMB5_3SRT_Day18_Illumina"	1.26357
"416"	"UW_MP_ACID1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"417"	"UW_MP_BACTE1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"418"	"UW_MP_CLOS1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"419"	"UW_MP_CLOS2_1"	"AI_DMB5_3SRT_Day18_Illumina"	1.38129005
"420"	"UW_MP_MEG5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"421"	"UW_MP_ACID2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"422"	"UW_MP_ANA1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"423"	"UW_TS_EUB1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"424"	"UW_TS_EUB2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"425"	"UW_MP_LCO1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"426"	"UW_TS_LCO2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"427"	"UW_TS_LCO3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"428"	"MS_LCO1_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0
"429"	"UW_MP_ACUT1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"430"	"UW_MP_SPH1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"431"	"UW_DM_BACIL1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.079429583
"432"	"UW_DM_BURK1_1"	"AI_DMB5_3SRT_Day18_Illumina"	2.84508205
"433"	"UW_MP_ATO4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"434"	"UW_MP_BACIL2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"435"	"UW_TS_ACET1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.433160755
"436"	"UW_TS_LCO1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"437"	"UW_MP_BACIL1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"438"	"UW_MP_PREV1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.004094237
"439"	"UW_MP_SPH2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"440"	"UW_TS_ACET2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.018246571
"441"	"UW_MP_ATO2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"442"	"UW_DM_BACTE1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.014963084
"443"	"UW_DM_DIAL1_1"	"AI_DMB5_3SRT_Day18_Illumina"	2.0087956
"444"	"UW_MP_BACIL7_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"445"	"UW_MP_BACTE7_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"446"	"UW_MP_PREV6_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.008505188
"447"	"UW_MP_PREV7_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"448"	"UW_MP_SELEN1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"449"	"UW_TS_BUL1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"450"	"UW_TS_PREV1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.008224939
"451"	"MS_ACET1"	"AI_DMB5_3SRT_Day18_Illumina"	0.011681781
"452"	"MS_COR4"	"AI_DMB5_3SRT_Day18_Illumina"	8.680756
"453"	"MS_COR5"	"AI_DMB5_3SRT_Day18_Illumina"	0.239409805
"454"	"MS_LAC1_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0.70586752
"455"	"MS_LAC2_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0.109819803
"456"	"MS_LAC3_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	1.0709157
"457"	"MS_LAC5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.7351059
"458"	"MS_LCO2"	"AI_DMB5_3SRT_Day18_Illumina"	0
"459"	"UW_DM_ACET1_1"	"AI_DMB5_3SRT_Day18_Illumina"	2.48590745
"460"	"UW_DM_ATO2_1"	"AI_DMB5_3SRT_Day18_Illumina"	11.2884185
"461"	"UW_DM_BIF1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.016782952
"462"	"UW_DM_CLOS2_1"	"AI_DMB5_3SRT_Day18_Illumina"	4.69753505
"463"	"UW_DM_LAC2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.602364075
"464"	"UW_DM_LAC3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.45392179
"465"	"UW_DM_LENLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.016296252
"466"	"UW_DM_LIGLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.008151364
"467"	"UW_MP_ACT1_1"	"AI_DMB5_3SRT_Day18_Illumina"	4.64850535
"468"	"UW_MP_ATO3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"469"	"UW_MP_ATO6_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"470"	"UW_MP_BACTE2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"471"	"UW_MP_BACTE5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"472"	"UW_MP_BIF12_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"473"	"UW_MP_BIF14_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.408748165
"474"	"UW_MP_BIF16_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.014090948
"475"	"UW_MP_BIF5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.009633551
"476"	"UW_MP_BIF8_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"477"	"UW_MP_BURK4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.002798579
"478"	"UW_MP_ENTER1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"479"	"UW_MP_LCO2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"480"	"UW_MP_MEG1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"481"	"UW_MP_MEG3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"482"	"UW_MP_OSCL3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"483"	"UW_MP_STREP1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"484"	"UW_TS_ACET6_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"485"	"UW_TS_LACCAS2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"486"	"UW_TS_LACPLAN1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.074968298
"487"	"UW_TS_PED3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"488"	"UW_TS_PREV2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.003760829
"489"	"UW_DM_ACUT4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"490"	"UW_MP_BACIL6_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"491"	"UW_MP_BIF4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"492"	"UW_MP_LAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.704335825
"493"	"UW_MP_LIQLAC2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.062019496
"494"	"UW_TS_BAC2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"495"	"UW_TS_CLOS1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"496"	"UW_DM_ATO1_1"	"AI_DMB5_3SRT_Day18_Illumina"	1.60116765
"497"	"UW_DM_SCHLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.36908753
"498"	"UW_MP_ACT2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.171161635
"499"	"UW_MP_BURK1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"500"	"UW_MP_ENTER2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.00567118
"501"	"UW_MP_PREV4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"502"	"UW_TS_LAC6_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.068491623
"503"	"MS_COR2_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0
"504"	"MS_COR3_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0
"505"	"MS_LAC4_2018_genome"	"AI_DMB5_3SRT_Day18_Illumina"	0
"506"	"UW_DM_ACUT1_1"	"AI_DMB5_3SRT_Day18_Illumina"	6.0979895
"507"	"UW_DM_ACUT3_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"508"	"UW_MP_BACIL8_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"509"	"UW_MP_BIF11_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.057099665
"510"	"UW_MP_BIF18_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"511"	"UW_MP_BIF19_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"512"	"UW_MP_BIF7_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.013091888
"513"	"UW_MP_BIF9_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.09094515
"514"	"UW_MP_BUL1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"515"	"UW_MP_BUL2_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"516"	"UW_MP_ENTER4_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.006302668
"517"	"UW_MP_PREV8_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.003421791
"518"	"UW_MP_SCHLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.223851445
"519"	"UW_MP_SPOR1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.924431055
"520"	"UW_TS_ACET5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.214638735
"521"	"UW_TS_BAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"522"	"UW_TS_LAC5_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.176421645
"523"	"UW_TS_LEVLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0
"524"	"UW_TS_LIMLAC1_1"	"AI_DMB5_3SRT_Day18_Illumina"	0.96596508
"525"	"UW_DM_LIMLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.353537305
"526"	"UW_MP_ATO5_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"527"	"UW_MP_BIF15_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"528"	"UW_TS_LAC2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.02069465
"529"	"UW_TS_LACCAS1_1"	"AI_DMB5_5SRT_Day30_Illumina"	1.75911805
"530"	"UW_TS_PED1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"531"	"UW_TS_PED2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"532"	"UW_MP_BIF3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"533"	"UW_TS_ACET3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"534"	"UW_TS_LAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"535"	"UW_TS_LAC3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.551001085
"536"	"UW_MP_BIF2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.011442319
"537"	"UW_MP_LEUC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.056355812
"538"	"UW_DM_LIMLAC2_1"	"AI_DMB5_5SRT_Day30_Illumina"	1.58068905
"539"	"UW_MP_BIF10_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"540"	"UW_MP_LIQLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.043272618
"541"	"UW_TS_ATO2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"542"	"UW_TS_ATO3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"543"	"UW_TS_COMLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"544"	"UW_TS_FURLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"545"	"MS_EUB1_2018_genome"	"AI_DMB5_5SRT_Day30_Illumina"	0
"546"	"UW_DM_MEG1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.012758224
"547"	"UW_MP_ACID1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"548"	"UW_MP_BACTE1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"549"	"UW_MP_CLOS1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.03781206
"550"	"UW_MP_CLOS2_1"	"AI_DMB5_5SRT_Day30_Illumina"	4.1756676
"551"	"UW_MP_MEG5_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"552"	"UW_MP_ACID2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"553"	"UW_MP_ANA1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"554"	"UW_TS_EUB1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"555"	"UW_TS_EUB2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"556"	"UW_MP_LCO1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"557"	"UW_TS_LCO2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"558"	"UW_TS_LCO3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"559"	"MS_LCO1_2018_genome"	"AI_DMB5_5SRT_Day30_Illumina"	0
"560"	"UW_MP_ACUT1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"561"	"UW_MP_SPH1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"562"	"UW_DM_BACIL1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.003147709
"563"	"UW_DM_BURK1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.20044856
"564"	"UW_MP_ATO4_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"565"	"UW_MP_BACIL2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"566"	"UW_TS_ACET1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.5761345
"567"	"UW_TS_LCO1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"568"	"UW_MP_BACIL1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"569"	"UW_MP_PREV1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"570"	"UW_MP_SPH2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"571"	"UW_TS_ACET2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"572"	"UW_MP_ATO2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"573"	"UW_DM_BACTE1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"574"	"UW_DM_DIAL1_1"	"AI_DMB5_5SRT_Day30_Illumina"	1.6070339
"575"	"UW_MP_BACIL7_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"576"	"UW_MP_BACTE7_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"577"	"UW_MP_PREV6_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"578"	"UW_MP_PREV7_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"579"	"UW_MP_SELEN1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"580"	"UW_TS_BUL1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"581"	"UW_TS_PREV1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"582"	"MS_ACET1"	"AI_DMB5_5SRT_Day30_Illumina"	0.003473122
"583"	"MS_COR4"	"AI_DMB5_5SRT_Day30_Illumina"	11.556267
"584"	"MS_COR5"	"AI_DMB5_5SRT_Day30_Illumina"	0.38938302
"585"	"MS_LAC1_2018_genome"	"AI_DMB5_5SRT_Day30_Illumina"	0.64985475
"586"	"MS_LAC2_2018_genome"	"AI_DMB5_5SRT_Day30_Illumina"	0.075076348
"587"	"MS_LAC3_2018_genome"	"AI_DMB5_5SRT_Day30_Illumina"	0.259817775
"588"	"MS_LAC5_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.19136753
"589"	"MS_LCO2"	"AI_DMB5_5SRT_Day30_Illumina"	0
"590"	"UW_DM_ACET1_1"	"AI_DMB5_5SRT_Day30_Illumina"	3.662017
"591"	"UW_DM_ATO2_1"	"AI_DMB5_5SRT_Day30_Illumina"	22.550214
"592"	"UW_DM_BIF1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.090524465
"593"	"UW_DM_CLOS2_1"	"AI_DMB5_5SRT_Day30_Illumina"	2.01673025
"594"	"UW_DM_LAC2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.70740295
"595"	"UW_DM_LAC3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.020950533
"596"	"UW_DM_LENLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.212690355
"597"	"UW_DM_LIGLAC1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.013296883
"598"	"UW_MP_ACT1_1"	"AI_DMB5_5SRT_Day30_Illumina"	4.88108345
"599"	"UW_MP_ATO3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"600"	"UW_MP_ATO6_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"601"	"UW_MP_BACTE2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"602"	"UW_MP_BACTE5_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"603"	"UW_MP_BIF12_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"604"	"UW_MP_BIF14_1"	"AI_DMB5_5SRT_Day30_Illumina"	0.011135686
"605"	"UW_MP_BIF16_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"606"	"UW_MP_BIF5_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"607"	"UW_MP_BIF8_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"608"	"UW_MP_BURK4_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"609"	"UW_MP_ENTER1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"610"	"UW_MP_LCO2_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"611"	"UW_MP_MEG1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"612"	"UW_MP_MEG3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"613"	"UW_MP_OSCL3_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"614"	"UW_MP_STREP1_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
"615"	"UW_TS_ACET6_1"	"AI_DMB5_5SRT_Day30_Illumina"	0
