Rel_Abundance	variable	value			Researcher	Researcher_Reactor	Sample_Name	Day	Seq_Tech	MAG_ID	Relative_Abundance					
4060	UW_MP_LEUC1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_LEUC1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4061	UW_DM_LIMLAC2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_LIMLAC2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4062	UW_MP_BIF10_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BIF10_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4063	UW_MP_LIQLAC1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_LIQLAC1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4064	UW_TS_ATO2_1	NF_R4_Day024_TST4_Illumina	0.019383358		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_ATO2_1	0.019383358		NF_R4	R4_Day024_TST4	24	Illumina
4065	UW_TS_ATO3_1	NF_R4_Day024_TST4_Illumina	0.018415794		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_ATO3_1	0.018415794		NF_R4	R4_Day024_TST4	24	Illumina
4066	UW_TS_COMLAC1_1	NF_R4_Day024_TST4_Illumina	3.7694726		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_COMLAC1_1	3.7694726		NF_R4	R4_Day024_TST4	24	Illumina
4067	UW_TS_FURLAC1_1	NF_R4_Day024_TST4_Illumina	27.04105		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_FURLAC1_1	27.04105		NF_R4	R4_Day024_TST4	24	Illumina
4068	MS_EUB1_2018_genome	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	MS_EUB1_2018_genome	0		NF_R4	R4_Day024_TST4	24	Illumina
4069	UW_DM_MEG1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_MEG1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4070	UW_MP_ACID1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ACID1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4071	UW_MP_BACTE1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BACTE1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4072	UW_MP_CLOS1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_CLOS1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4073	UW_MP_CLOS2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_CLOS2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4074	UW_MP_MEG5_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_MEG5_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4075	UW_MP_ACID2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ACID2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4076	UW_MP_ANA1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ANA1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4077	UW_TS_EUB1_1	NF_R4_Day024_TST4_Illumina	0.02850004		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_EUB1_1	0.02850004		NF_R4	R4_Day024_TST4	24	Illumina
4078	UW_TS_EUB2_1	NF_R4_Day024_TST4_Illumina	0.033255074		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_EUB2_1	0.033255074		NF_R4	R4_Day024_TST4	24	Illumina
4079	UW_MP_LCO1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_LCO1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4080	UW_TS_LCO2_1	NF_R4_Day024_TST4_Illumina	0.008008225		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_LCO2_1	0.008008225		NF_R4	R4_Day024_TST4	24	Illumina
4081	UW_TS_LCO3_1	NF_R4_Day024_TST4_Illumina	0.006459995		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_LCO3_1	0.006459995		NF_R4	R4_Day024_TST4	24	Illumina
4082	MS_LCO1_2018_genome	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	MS_LCO1_2018_genome	0		NF_R4	R4_Day024_TST4	24	Illumina
4083	UW_MP_ACUT1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ACUT1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4084	UW_MP_SPH1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_SPH1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4085	UW_DM_BACIL1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_BACIL1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4086	UW_DM_BURK1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_BURK1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4087	UW_MP_ATO4_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ATO4_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4088	UW_MP_BACIL2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BACIL2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4089	UW_TS_ACET1_1	NF_R4_Day024_TST4_Illumina	0.7192029		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_ACET1_1	0.7192029		NF_R4	R4_Day024_TST4	24	Illumina
4090	UW_TS_LCO1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_LCO1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4091	UW_MP_BACIL1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BACIL1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4092	UW_MP_PREV1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_PREV1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4093	UW_MP_SPH2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_SPH2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4094	UW_TS_ACET2_1	NF_R4_Day024_TST4_Illumina	1.0696533		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_ACET2_1	1.0696533		NF_R4	R4_Day024_TST4	24	Illumina
4095	UW_MP_ATO2_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_ATO2_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4096	UW_DM_BACTE1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_BACTE1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4097	UW_DM_DIAL1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_DM_DIAL1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4098	UW_MP_BACIL7_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BACIL7_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4099	UW_MP_BACTE7_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_BACTE7_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4100	UW_MP_PREV6_1	NF_R4_Day024_TST4_Illumina	0.10829865		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_PREV6_1	0.10829865		NF_R4	R4_Day024_TST4	24	Illumina
4101	UW_MP_PREV7_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_PREV7_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4102	UW_MP_SELEN1_1	NF_R4_Day024_TST4_Illumina	0		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_MP_SELEN1_1	0		NF_R4	R4_Day024_TST4	24	Illumina
4103	UW_TS_BUL1_1	NF_R4_Day024_TST4_Illumina	0.030318886		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_BUL1_1	0.030318886		NF_R4	R4_Day024_TST4	24	Illumina
4104	UW_TS_PREV1_1	NF_R4_Day024_TST4_Illumina	0.115129575		NF	NF_R4	R4_Day024_TST4	24	Illumina	UW_TS_PREV1_1	0.115129575		NF_R4	R4_Day024_TST4	24	Illumina
4105	UW_DM_LIMLAC1_1	NF_R4_Day062_TST10_Illumina	0.014450267		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_LIMLAC1_1	0.014450267		NF_R4	R4_Day062_TST10	62	Illumina
4106	UW_MP_ATO5_1	NF_R4_Day062_TST10_Illumina	0.005306541		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ATO5_1	0.005306541		NF_R4	R4_Day062_TST10	62	Illumina
4107	UW_MP_BIF15_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BIF15_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4108	UW_TS_LAC2_1	NF_R4_Day062_TST10_Illumina	0.025670381		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LAC2_1	0.025670381		NF_R4	R4_Day062_TST10	62	Illumina
4109	UW_TS_LACCAS1_1	NF_R4_Day062_TST10_Illumina	13.416639		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LACCAS1_1	13.416639		NF_R4	R4_Day062_TST10	62	Illumina
4110	UW_TS_PED1_1	NF_R4_Day062_TST10_Illumina	0.6228712		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_PED1_1	0.6228712		NF_R4	R4_Day062_TST10	62	Illumina
4111	UW_TS_PED2_1	NF_R4_Day062_TST10_Illumina	15.497171		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_PED2_1	15.497171		NF_R4	R4_Day062_TST10	62	Illumina
4112	UW_MP_BIF3_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BIF3_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4113	UW_TS_ACET3_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_ACET3_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4114	UW_TS_LAC1_1	NF_R4_Day062_TST10_Illumina	0.079455		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LAC1_1	0.079455		NF_R4	R4_Day062_TST10	62	Illumina
4115	UW_TS_LAC3_1	NF_R4_Day062_TST10_Illumina	0.7217346		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LAC3_1	0.7217346		NF_R4	R4_Day062_TST10	62	Illumina
4116	UW_MP_BIF2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BIF2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4117	UW_MP_LEUC1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_LEUC1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4118	UW_DM_LIMLAC2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_LIMLAC2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4119	UW_MP_BIF10_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BIF10_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4120	UW_MP_LIQLAC1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_LIQLAC1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4121	UW_TS_ATO2_1	NF_R4_Day062_TST10_Illumina	0.027700068		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_ATO2_1	0.027700068		NF_R4	R4_Day062_TST10	62	Illumina
4122	UW_TS_ATO3_1	NF_R4_Day062_TST10_Illumina	0.029828796		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_ATO3_1	0.029828796		NF_R4	R4_Day062_TST10	62	Illumina
4123	UW_TS_COMLAC1_1	NF_R4_Day062_TST10_Illumina	24.752508		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_COMLAC1_1	24.752508		NF_R4	R4_Day062_TST10	62	Illumina
4124	UW_TS_FURLAC1_1	NF_R4_Day062_TST10_Illumina	26.912834		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_FURLAC1_1	26.912834		NF_R4	R4_Day062_TST10	62	Illumina
4125	MS_EUB1_2018_genome	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	MS_EUB1_2018_genome	0		NF_R4	R4_Day062_TST10	62	Illumina
4126	UW_DM_MEG1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_MEG1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4127	UW_MP_ACID1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ACID1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4128	UW_MP_BACTE1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BACTE1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4129	UW_MP_CLOS1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_CLOS1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4130	UW_MP_CLOS2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_CLOS2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4131	UW_MP_MEG5_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_MEG5_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4132	UW_MP_ACID2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ACID2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4133	UW_MP_ANA1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ANA1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4134	UW_TS_EUB1_1	NF_R4_Day062_TST10_Illumina	0.0837058		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_EUB1_1	0.0837058		NF_R4	R4_Day062_TST10	62	Illumina
4135	UW_TS_EUB2_1	NF_R4_Day062_TST10_Illumina	0.04415879		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_EUB2_1	0.04415879		NF_R4	R4_Day062_TST10	62	Illumina
4136	UW_MP_LCO1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_LCO1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4137	UW_TS_LCO2_1	NF_R4_Day062_TST10_Illumina	0.008913186		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LCO2_1	0.008913186		NF_R4	R4_Day062_TST10	62	Illumina
4138	UW_TS_LCO3_1	NF_R4_Day062_TST10_Illumina	0.06496674		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LCO3_1	0.06496674		NF_R4	R4_Day062_TST10	62	Illumina
4139	MS_LCO1_2018_genome	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	MS_LCO1_2018_genome	0		NF_R4	R4_Day062_TST10	62	Illumina
4140	UW_MP_ACUT1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ACUT1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4141	UW_MP_SPH1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_SPH1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4142	UW_DM_BACIL1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_BACIL1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4143	UW_DM_BURK1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_BURK1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4144	UW_MP_ATO4_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ATO4_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4145	UW_MP_BACIL2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BACIL2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4146	UW_TS_ACET1_1	NF_R4_Day062_TST10_Illumina	1.4475029		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_ACET1_1	1.4475029		NF_R4	R4_Day062_TST10	62	Illumina
4147	UW_TS_LCO1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_LCO1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4148	UW_MP_BACIL1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BACIL1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4149	UW_MP_PREV1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_PREV1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4150	UW_MP_SPH2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_SPH2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4151	UW_TS_ACET2_1	NF_R4_Day062_TST10_Illumina	0.55875456		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_ACET2_1	0.55875456		NF_R4	R4_Day062_TST10	62	Illumina
4152	UW_MP_ATO2_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_ATO2_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4153	UW_DM_BACTE1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_BACTE1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4154	UW_DM_DIAL1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_DM_DIAL1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4155	UW_MP_BACIL7_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BACIL7_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4156	UW_MP_BACTE7_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_BACTE7_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4157	UW_MP_PREV6_1	NF_R4_Day062_TST10_Illumina	0.16030268		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_PREV6_1	0.16030268		NF_R4	R4_Day062_TST10	62	Illumina
4158	UW_MP_PREV7_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_PREV7_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4159	UW_MP_SELEN1_1	NF_R4_Day062_TST10_Illumina	0		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_MP_SELEN1_1	0		NF_R4	R4_Day062_TST10	62	Illumina
4160	UW_TS_BUL1_1	NF_R4_Day062_TST10_Illumina	0.035550617		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_BUL1_1	0.035550617		NF_R4	R4_Day062_TST10	62	Illumina
4161	UW_TS_PREV1_1	NF_R4_Day062_TST10_Illumina	0.16844918		NF	NF_R4	R4_Day062_TST10	62	Illumina	UW_TS_PREV1_1	0.16844918		NF_R4	R4_Day062_TST10	62	Illumina
4162	UW_DM_LIMLAC1_1	NF_R4_Day072_TST12_Illumina	0.006989684		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_DM_LIMLAC1_1	0.006989684		NF_R4	R4_Day072_TST12	72	Illumina
4163	UW_MP_ATO5_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_ATO5_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4164	UW_MP_BIF15_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_BIF15_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4165	UW_TS_LAC2_1	NF_R4_Day072_TST12_Illumina	0.07094796		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_LAC2_1	0.07094796		NF_R4	R4_Day072_TST12	72	Illumina
4166	UW_TS_LACCAS1_1	NF_R4_Day072_TST12_Illumina	0.5345498		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_LACCAS1_1	0.5345498		NF_R4	R4_Day072_TST12	72	Illumina
4167	UW_TS_PED1_1	NF_R4_Day072_TST12_Illumina	0.4190161		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_PED1_1	0.4190161		NF_R4	R4_Day072_TST12	72	Illumina
4168	UW_TS_PED2_1	NF_R4_Day072_TST12_Illumina	4.5637236		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_PED2_1	4.5637236		NF_R4	R4_Day072_TST12	72	Illumina
4169	UW_MP_BIF3_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_BIF3_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4170	UW_TS_ACET3_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_ACET3_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4171	UW_TS_LAC1_1	NF_R4_Day072_TST12_Illumina	0.06871547		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_LAC1_1	0.06871547		NF_R4	R4_Day072_TST12	72	Illumina
4172	UW_TS_LAC3_1	NF_R4_Day072_TST12_Illumina	0.90403575		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_LAC3_1	0.90403575		NF_R4	R4_Day072_TST12	72	Illumina
4173	UW_MP_BIF2_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_BIF2_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4174	UW_MP_LEUC1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_LEUC1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4175	UW_DM_LIMLAC2_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_DM_LIMLAC2_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4176	UW_MP_BIF10_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_BIF10_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4177	UW_MP_LIQLAC1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_LIQLAC1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4178	UW_TS_ATO2_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_ATO2_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4179	UW_TS_ATO3_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_ATO3_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4180	UW_TS_COMLAC1_1	NF_R4_Day072_TST12_Illumina	0.70422405		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_COMLAC1_1	0.70422405		NF_R4	R4_Day072_TST12	72	Illumina
4181	UW_TS_FURLAC1_1	NF_R4_Day072_TST12_Illumina	58.835873		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_TS_FURLAC1_1	58.835873		NF_R4	R4_Day072_TST12	72	Illumina
4182	MS_EUB1_2018_genome	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	MS_EUB1_2018_genome	0		NF_R4	R4_Day072_TST12	72	Illumina
4183	UW_DM_MEG1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_DM_MEG1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4184	UW_MP_ACID1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_ACID1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4185	UW_MP_BACTE1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_BACTE1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4186	UW_MP_CLOS1_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_CLOS1_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4187	UW_MP_CLOS2_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_CLOS2_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4188	UW_MP_MEG5_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_MEG5_1	0		NF_R4	R4_Day072_TST12	72	Illumina
4189	UW_MP_ACID2_1	NF_R4_Day072_TST12_Illumina	0		NF	NF_R4	R4_Day072_TST12	72	Illumina	UW_MP_ACID2_1	0		NF_R4	R4_Day072_TST12	72	Illumina
